Date,Volume,Delta,POC1_Vol,POC1_Ask,POC1_Bid,POC1_Delta,POC2_Vol,POC2_Ask,POC2_Bid,POC2_Delta,POC3_Vol,POC3_Ask,POC3_Bid,POC3_Delta,DeltaDivergenceHigh,DeltaDivergenceLow,AskAtHigh,BidAtHigh,BearExhaustion,BidAtLow,AskAtLow,BullExhaustion,OFRatio_Vol1,OFRatio_Vol2,OFRatioOutOfBounds,BidImbalances,AskImbalances,ZeroBidPrints,ZeroAskPrints,ExtremeImbalanceTriggered,PrevDelta,PrevVolume,PrevSlingshotBuy,PrevSlingshotSell,EngulfingValueArea,StoppingVolume,Absorption,FadingMomentum,DeltaFlip,DeltaReversal,DeltaDivergence,ThinPrint,FatPrint,VolumeSequencing,DeltaTrap,ExtremePOC,ValueAreaGap,TrappedTraders,ZeroPrintBuy,ZeroPrintSell,ImbRevBuy,ImbRevSell,POCTraderTop,POCTraderBottom,MarketWeakness,MarketSweep,OrderflowSequencing,InverseImbalance,DiagAskImbCount,DiagBidImbCount,DiagAskVolSum,DiagBidVolSum,imbaRatio,horizImbaRatio,TotalAskVol,TotalBidVol,BuySellRatio,DeltaEfficiency,BarRangeTicks,DeltaPerTick,ClosePosition,HVN_Count,LVN_Count,SinglePrints,PocVaPosition,PocMigration,MaxStackedAsk,MaxStackedBid,BuyingTailTicks,SellingTailTicks,CumDelta2,CumDelta3,BuyClimax,SellClimax,UnfinishedTop,UnfinishedBot
2020/07/15 12:28:53,2761,-33,545,302,243,59,491,227,264,-37,385,197,188,9,False,False,27,4,False,3,0,True,3,51,False,0,2,1,1,False,34,1484,False,False,False,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,3,1,565,216,2.616,99.0,1364,1397,0.9764,0.012,12,-2.75,1.0,7,6,0,0.4,-1,1,0,0,0,1,272,False,False,False,False
2020/07/15 12:32:13,3749,137,793,111,682,-571,540,234,306,-72,412,248,164,84,False,False,130,0,False,51,9,False,51,50,False,0,1,1,0,False,-33,2761,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,1,46,164,0.2805,99.0,1943,1806,1.076,0.0365,12,11.42,1.0,5,8,0,0.3333,1,1,0,0,0,104,138,False,False,False,False
2020/07/15 12:34:06,4090,1476,1025,939,86,853,964,706,258,448,519,305,214,91,False,False,29,0,False,33,0,False,29,59,False,0,1,1,1,False,137,3749,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,1,0,164,0,99.0,99.0,2783,1307,2.129,0.3609,12,123.0,0.0,5,8,0,1.0,1,1,0,0,0,1613,1580,False,False,False,False
2020/07/15 12:47:45,7812,1170,1395,836,559,277,1308,543,765,-222,1288,1286,2,1284,False,False,1286,2,False,4,0,True,4,77,False,0,1,0,1,False,1476,4090,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5,1,3396,581,5.845,99.0,4491,3321,1.352,0.1498,12,97.5,1.0,5,8,0,0.5,0,1,0,0,0,2646,2783,True,False,False,False
2020/07/15 12:52:03,7325,2945,1226,1226,0,1226,1197,1055,142,913,1184,553,631,-78,False,False,47,1,False,34,92,False,34,118,False,0,4,2,0,True,1170,7812,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,99.0,5135,2190,2.345,0.402,12,245.42,1.0,6,7,0,0.375,1,3,0,0,0,4115,5591,False,False,False,False
2020/07/15 12:55:25,2728,870,615,275,340,-65,525,371,154,217,289,196,93,103,False,False,52,0,False,45,4,False,45,122,False,0,4,2,0,True,2945,7325,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,1,0,275,0,99.0,99.0,1799,929,1.937,0.3189,12,72.5,1.0,4,9,0,0.2,1,4,0,0,0,3815,4985,False,True,False,False
2020/07/15 12:56:33,2187,3,359,197,162,35,257,123,134,-11,219,81,138,-57,False,False,54,0,False,37,16,False,54,141,False,0,0,1,0,False,870,2728,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,2,0,119,0,99.0,1.0,1095,1092,1.003,0.0014,12,0.25,0.0,5,8,0,0.7143,1,0,0,0,0,873,3818,False,False,False,False
2020/07/15 13:04:05,5377,485,795,340,455,-115,782,503,279,224,712,342,370,-28,False,False,90,19,False,33,0,False,33,293,False,0,1,0,1,False,3,2187,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5,5,1608,1432,1.123,99.0,2931,2446,1.198,0.0902,12,40.42,1.0,7,6,0,0.2,-1,1,0,0,0,488,1358,False,True,False,False
2020/07/15 13:07:14,3069,265,648,307,341,-34,510,269,241,28,373,163,210,-47,False,False,84,0,False,7,0,True,7,30,False,1,0,1,2,False,485,5377,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,1,1,124,145,0.8552,-99.0,1667,1402,1.189,0.0863,12,22.08,1.0,6,7,0,0.75,1,0,1,0,0,750,753,False,False,False,False
2020/07/15 13:13:58,5621,411,838,441,397,44,805,437,368,69,791,249,542,-293,False,False,142,1,False,276,57,False,276,214,False,0,1,0,0,False,265,3069,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,0,1,0,276,-99.0,99.0,3016,2605,1.158,0.0731,12,34.25,1.0,6,7,0,0.25,1,1,0,0,0,676,1161,False,False,False,False
2020/07/15 13:15:10,3303,747,524,228,296,-68,492,301,191,110,448,275,173,102,False,False,49,0,False,31,0,False,49,50,False,0,3,2,1,False,411,5621,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,0,0,0,0,0.0,99.0,2025,1278,1.585,0.2262,12,62.25,0.0,8,5,0,0.0,1,1,0,0,0,1158,1423,False,True,False,False
2020/07/15 13:18:51,2367,-137,377,223,154,69,369,100,269,-169,317,89,228,-139,False,False,8,0,True,31,3,False,8,42,False,1,0,1,0,False,747,3303,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,1115,1252,0.8906,0.0579,12,-11.42,0.0,5,8,0,0.1667,-1,0,1,0,0,610,1021,False,False,False,False
2020/07/15 13:22:55,2087,253,541,250,291,-41,390,245,145,100,284,77,207,-130,False,False,21,1,False,3,0,True,3,207,True,0,2,0,1,False,-137,2367,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,1,250,93,2.688,99.0,1170,917,1.276,0.1212,12,21.08,1.0,4,9,0,0.3333,-1,1,0,0,0,116,863,False,True,False,False
2020/07/15 13:24:49,1892,-270,373,99,274,-175,357,178,179,-1,235,105,130,-25,False,False,26,0,False,19,4,False,26,99,False,2,0,1,0,False,253,2087,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,1,1,27,179,0.1508,-99.0,811,1081,0.7502,0.1427,12,-22.5,0.0,6,7,0,1.0,1,0,1,0,0,-17,-154,False,False,False,False
2020/07/15 13:29:13,2952,478,744,413,331,82,590,378,212,166,330,195,135,60,False,False,24,1,False,46,88,False,46,58,False,0,3,0,0,True,-270,1892,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,5,3,1306,678,1.926,99.0,1715,1237,1.386,0.1619,12,39.83,1.0,5,8,0,0.75,-1,2,0,0,0,208,461,False,False,False,False
2020/07/15 13:32:00,1624,-244,304,143,161,-18,240,75,165,-90,197,119,78,41,False,False,9,0,True,17,4,False,9,50,False,4,0,1,1,True,478,2952,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,1,329,161,2.044,-99.0,690,934,0.7388,0.1502,12,-20.33,0.0,6,7,0,0.5,1,0,3,0,0,234,-36,False,False,False,False
2020/07/15 13:32:44,821,73,176,76,100,-24,105,49,56,-7,94,51,43,8,False,False,31,14,False,39,3,False,39,56,False,1,3,2,0,True,-244,1624,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,2,0,143,-99.0,3.0,447,374,1.195,0.0889,12,6.08,1.0,5,8,0,1.0,-1,1,0,0,0,-171,307,False,False,False,False
2020/07/15 13:36:56,3916,-84,735,227,508,-281,520,332,188,144,466,253,213,40,False,False,52,24,False,2,0,True,2,23,False,0,1,0,1,False,73,821,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,4,7,822,1603,0.5128,99.0,1916,2000,0.958,0.0215,12,-7.0,1.0,7,6,0,0.0,0,1,0,0,0,-11,-255,False,False,False,False
2020/07/15 13:39:35,2421,-123,564,306,258,48,418,246,172,74,373,153,220,-67,False,False,14,0,False,37,11,False,14,97,False,1,0,1,0,False,-84,3916,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,1149,1272,0.9033,0.0508,12,-10.25,0.0,4,9,0,0.75,1,0,1,0,0,-207,-134,False,False,False,False
2020/07/15 13:44:33,1956,160,334,152,182,-30,311,117,194,-77,300,201,99,102,False,False,59,9,False,7,0,True,7,32,False,0,2,1,2,False,-123,2421,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,1,152,103,1.476,99.0,1058,898,1.178,0.0818,12,13.33,1.0,5,8,0,0.5,-1,1,0,0,0,37,-47,False,False,False,False
2020/07/15 14:00:55,6383,-211,1047,440,607,-167,1014,513,501,12,893,348,545,-197,False,False,120,6,False,15,18,False,15,49,False,0,0,0,0,False,160,1956,False,False,False,True,True,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,3,4,549,1852,0.2964,1.0,3086,3297,0.936,0.0331,12,-17.58,1.0,5,8,0,0.0,1,0,0,0,0,-51,-174,False,False,False,False
2020/07/15 14:02:01,1729,51,258,126,132,-6,235,152,83,69,231,105,126,-21,False,False,114,8,False,32,0,False,114,90,False,1,0,0,1,False,-211,6383,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,0,68,0,99.0,-99.0,890,839,1.061,0.0295,12,4.25,0.0,7,6,0,0.5,1,0,1,0,0,-160,0,False,False,False,False
2020/07/15 14:04:16,2309,-165,370,169,201,-32,344,208,136,72,279,127,152,-25,False,False,135,58,False,15,0,False,15,20,False,2,0,0,2,False,51,1729,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,2,3,226,309,0.7314,-99.0,1072,1237,0.8666,0.0715,12,-13.75,1.0,6,7,0,0.25,-1,0,1,0,0,-114,-325,True,False,False,False
2020/07/15 14:08:20,3978,508,863,550,313,237,776,337,439,-102,494,239,255,-16,False,False,153,0,False,1,0,True,1,9,False,0,0,1,1,False,-165,2309,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,1,0,439,-99.0,1.0,2243,1735,1.293,0.1277,12,42.33,1.0,5,8,1,0.25,1,0,0,1,0,343,394,False,False,False,False
2020/07/15 14:16:14,7337,-5,1219,704,515,189,953,581,372,209,897,586,311,275,True,False,129,11,False,110,28,False,129,586,False,0,0,0,0,False,508,3978,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2,4,995,1302,0.7642,1.0,3666,3671,0.9986,0.0007,12,-0.42,0.0,6,7,0,0.6667,1,0,0,0,0,503,338,False,False,False,False
2020/07/15 14:24:32,5488,90,862,433,429,4,829,402,427,-25,762,430,332,98,False,False,124,55,False,167,0,False,167,376,False,0,1,0,1,False,-5,7337,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,2,0,759,-99.0,99.0,2789,2699,1.033,0.0164,12,7.5,1.0,6,7,0,0.4,-1,1,0,0,0,85,593,False,False,False,False
2020/07/15 14:29:23,5745,-415,746,275,471,-196,738,394,344,50,690,368,322,46,True,False,258,0,False,224,14,False,258,152,True,1,0,1,0,False,90,5488,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4,4,846,1510,0.5603,-99.0,2665,3080,0.8653,0.0722,12,-34.58,0.0,6,7,0,0.5714,1,0,1,0,0,-325,-330,False,False,False,False
2020/07/15 14:33:23,3406,100,517,310,207,103,405,206,199,7,396,106,290,-184,False,False,46,9,False,35,0,False,35,93,False,0,0,0,1,False,-415,5745,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,2,0,332,-99.0,1.0,1753,1653,1.061,0.0294,12,8.33,1.0,7,6,0,0.5714,-1,0,0,0,0,-315,-225,False,False,False,False
2020/07/15 14:46:30,9629,379,1857,1160,697,463,1298,483,815,-332,974,573,401,172,False,False,80,0,False,167,115,False,80,363,False,0,0,1,0,False,100,3406,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,2,2,618,1512,0.4087,1.0,5004,4625,1.082,0.0394,12,31.58,0.0,6,7,0,0.6667,1,0,0,0,0,479,64,False,False,False,False
2020/07/15 14:48:27,1782,214,391,197,194,3,218,100,118,-18,209,110,99,11,False,False,65,11,False,44,18,False,44,95,False,0,3,1,0,True,379,9629,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,99.0,998,784,1.273,0.1201,12,17.83,1.0,5,8,0,0.625,-1,1,0,0,0,593,693,False,False,False,False
2020/07/15 14:54:22,8491,903,1986,967,1019,-52,1374,751,623,128,1345,787,558,229,False,False,112,0,False,39,0,False,39,115,False,0,3,3,1,True,214,1782,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,99.0,4697,3794,1.238,0.1063,12,75.25,1.0,5,8,0,0.25,1,2,0,0,0,1117,1496,False,False,False,False
2020/07/15 14:55:11,1721,-191,327,180,147,33,306,172,134,38,242,115,127,-12,True,False,27,0,False,47,0,False,27,9,True,3,1,2,2,True,903,8491,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,1,0,172,0,99.0,0.3333,765,956,0.8002,0.111,12,-15.92,0.0,6,7,0,0.6,1,1,1,0,0,712,926,False,False,False,False
2020/07/15 15:05:12,6888,-598,1060,564,496,68,1053,496,557,-61,673,289,384,-95,False,False,155,32,False,115,0,False,155,218,False,0,0,0,1,False,-191,1721,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,5,4,1868,1288,1.45,1.0,3145,3743,0.8402,0.0868,12,-49.83,0.0,7,6,0,0.7143,-1,0,0,0,0,-789,114,False,False,False,False
2020/07/15 15:05:52,2469,-379,549,298,251,47,402,164,238,-74,335,159,176,-17,False,False,0,37,False,102,19,False,0,21,True,5,0,0,2,True,-598,6888,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,1045,1424,0.7338,0.1535,12,-31.58,0.0,5,8,0,0.3333,-1,0,2,0,0,-977,-1168,False,False,True,False
2020/07/15 15:11:44,8359,-493,1249,498,751,-253,1155,477,678,-201,961,334,627,-293,False,False,185,21,False,18,0,False,18,130,False,0,0,0,1,False,-379,2469,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,3,0,1231,0,99.0,1.0,3933,4426,0.8886,0.059,12,-41.08,1.0,6,7,0,0.2857,-1,0,0,0,0,-872,-1470,True,False,False,False
2020/07/15 15:24:24,11580,-166,1562,971,591,380,1441,631,810,-179,1405,729,676,53,False,False,56,0,False,64,0,False,56,418,False,1,0,1,1,False,-493,8359,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,1,267,658,0.4058,-99.0,5707,5873,0.9717,0.0143,12,-13.83,0.0,8,5,0,0.8333,1,0,1,0,0,-659,-1038,False,False,False,False
2020/07/15 15:29:57,8552,-496,2179,1225,954,271,1898,884,1014,-130,757,399,358,41,False,False,104,35,False,85,11,False,104,93,False,1,0,0,0,False,-166,11580,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,0,884,0,99.0,-99.0,4028,4524,0.8904,0.058,12,-41.33,0.0,4,9,0,0.8,-1,0,1,0,0,-662,-1155,False,False,False,False
2020/07/15 15:30:40,9842,196,1660,878,782,96,1293,714,579,135,1129,641,488,153,False,False,21,0,False,449,109,False,21,241,False,2,0,1,0,False,-496,8552,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,3,241,1632,0.1477,-99.0,5019,4823,1.041,0.0199,12,16.33,0.0,6,7,0,0.8571,-1,0,1,0,0,-300,-466,False,False,False,False
2020/07/15 15:31:14,4874,-18,886,533,353,180,723,387,336,51,675,367,308,59,False,False,11,0,False,64,13,False,11,74,False,0,0,1,0,False,196,9842,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,1,0,353,-99.0,1.0,2428,2446,0.9926,0.0037,12,-1.5,0.0,7,6,0,1.0,-1,0,0,0,0,178,-318,False,False,False,False
2020/07/15 15:32:42,9480,-522,1875,859,1016,-157,1783,989,794,195,1579,688,891,-203,False,False,65,5,False,310,0,False,310,255,False,0,1,0,1,False,-18,4874,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,3,2,2536,1139,2.227,99.0,4479,5001,0.8956,0.0551,12,-43.5,1.0,5,8,0,0.25,-1,1,0,0,0,-540,-344,False,False,False,False
2020/07/15 15:33:18,4680,82,708,369,339,30,628,232,396,-164,576,270,306,-36,False,False,70,12,False,28,12,False,28,77,False,0,0,0,0,False,-522,9480,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,3,2,576,702,0.8205,1.0,2381,2299,1.036,0.0175,12,6.83,1.0,7,6,0,0.8333,1,0,0,0,0,-440,-458,False,False,False,False
2020/07/15 15:34:40,8831,-835,1980,945,1035,-90,1673,696,977,-281,1663,673,990,-317,False,False,15,0,False,69,45,False,15,206,False,2,0,1,0,False,82,4680,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,4,2314,2674,0.8654,-99.0,3998,4833,0.8272,0.0946,12,-69.58,0.0,5,8,0,0.75,1,0,1,0,0,-753,-1275,False,False,False,False
2020/07/15 15:35:37,9038,-504,1306,593,713,-120,1174,537,637,-100,1072,543,529,14,False,False,69,14,False,24,0,False,24,161,False,0,0,0,1,False,-835,8831,False,False,False,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,1.0,4267,4771,0.8944,0.0558,12,-42.0,1.0,8,5,0,0.6667,-1,0,0,0,0,-1339,-1257,False,False,False,False
2020/07/15 15:36:10,4326,436,582,300,282,18,540,286,254,32,479,238,241,-3,False,False,126,40,False,2,0,True,2,241,True,0,2,0,1,False,-504,9038,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,1,217,254,0.8543,99.0,2381,1945,1.224,0.1008,12,36.33,1.0,8,5,0,1.0,1,1,0,0,0,-68,-903,False,False,False,False
2020/07/15 15:36:32,2222,-146,468,237,231,6,435,198,237,-39,271,101,170,-69,False,False,83,20,False,37,3,False,83,3,True,2,0,0,0,False,436,4326,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0,237,0,99.0,-99.0,1038,1184,0.8767,0.0657,12,-12.17,0.0,4,9,0,1.0,1,0,1,0,0,290,-214,False,False,False,False
2020/07/15 15:36:55,3051,-377,571,281,290,-9,379,207,172,35,336,251,85,166,False,False,2,0,True,101,1,False,2,125,True,3,0,1,0,True,-146,2222,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,1337,1714,0.78,0.1236,12,-31.42,0.0,6,7,0,0.5714,-1,0,1,0,0,-523,-87,False,False,False,False
2020/07/15 15:38:04,9816,-868,1367,610,757,-147,1264,604,660,-56,1082,464,618,-154,False,False,47,24,False,330,119,False,47,190,False,1,0,0,0,False,-377,3051,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2,1,794,188,4.223,-99.0,4474,5342,0.8375,0.0884,12,-72.33,0.0,6,7,0,0.6667,-1,0,1,0,0,-1245,-1391,False,False,False,False
2020/07/15 15:38:44,6262,-1080,701,321,380,-59,698,328,370,-42,690,292,398,-106,False,False,146,66,False,168,61,False,146,227,False,1,0,0,0,False,-868,9816,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,-99.0,2591,3671,0.7058,0.1725,12,-90.0,0.0,7,6,0,0.2857,-1,0,1,0,0,-1948,-2325,True,False,False,False
2020/07/15 15:39:25,6700,364,1134,537,597,-60,896,406,490,-84,729,440,289,151,False,False,197,27,False,23,0,False,23,248,False,0,1,0,1,False,-1080,6262,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,2,0,782,-99.0,99.0,3532,3168,1.115,0.0543,12,30.33,1.0,6,7,0,0.8571,-1,1,0,0,0,-716,-1584,True,False,False,False
2020/07/15 15:40:30,6919,-35,1069,509,560,-51,1034,475,559,-84,1013,505,508,-3,False,False,79,2,False,123,14,False,123,292,False,0,1,0,0,False,364,6700,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,0,372,0,99.0,99.0,3442,3477,0.9899,0.0051,12,-2.92,1.0,6,7,0,0.2,-1,1,0,0,0,329,-751,False,False,False,False
2020/07/15 15:41:41,7361,259,1379,679,700,-21,1057,558,499,59,997,456,541,-85,False,False,96,0,False,12,0,False,12,320,False,0,1,1,1,False,-35,6919,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,3,4,1118,2276,0.4912,99.0,3810,3551,1.073,0.0352,12,21.58,1.0,5,8,0,0.6,1,1,0,0,0,224,588,False,False,False,False
2020/07/15 15:43:57,12372,-164,2310,1034,1276,-242,1795,873,922,-49,1554,685,869,-184,False,False,114,28,False,105,21,False,105,734,False,0,2,0,0,False,259,7361,False,False,False,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,0,1,0,734,-99.0,99.0,6104,6268,0.9738,0.0133,12,-13.67,1.0,6,7,0,0.3333,1,1,0,0,0,95,60,False,False,False,False
2020/07/15 15:44:54,5426,712,1273,586,687,-101,822,522,300,222,707,363,344,19,False,False,80,0,False,18,0,False,18,120,False,0,2,2,1,False,-164,12372,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,1,0,108,0,99.0,99.0,3069,2357,1.302,0.1312,12,59.33,1.0,5,8,0,0.6,1,1,0,0,0,548,807,False,False,False,False
2020/07/15 15:46:01,8031,627,1666,926,740,186,1501,862,639,223,1096,427,669,-242,False,False,57,0,False,35,0,False,57,187,False,0,2,3,1,False,712,5426,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,1,2,404,1379,0.293,99.0,4329,3702,1.169,0.0781,12,52.25,0.0,6,7,0,0.75,1,2,0,0,0,1339,1175,False,False,False,False
2020/07/15 15:47:16,6629,-219,1174,499,675,-176,969,549,420,129,817,405,412,-7,False,False,75,0,False,26,0,False,26,257,False,0,2,1,1,False,627,8031,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,2,1,706,288,2.451,99.0,3205,3424,0.936,0.033,12,-18.25,1.0,7,6,0,1.0,-1,1,0,0,0,408,1120,False,False,False,False
2020/07/15 15:48:06,4783,-167,678,286,392,-106,643,372,271,101,612,270,342,-72,False,False,9,0,True,20,0,False,9,276,True,1,0,1,1,False,-219,6629,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2,2,396,702,0.5641,-99.0,2308,2475,0.9325,0.0349,12,-13.92,0.0,8,5,0,0.8571,1,0,1,0,0,-386,241,False,False,False,False
2020/07/15 15:49:24,6279,-65,1135,435,700,-265,693,348,345,3,685,332,353,-21,False,False,72,0,False,40,0,False,40,390,False,0,1,1,1,False,-167,4783,False,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,1,1,189,201,0.9403,99.0,3107,3172,0.9795,0.0104,12,-5.42,1.0,7,6,0,0.1429,-1,1,0,0,0,-232,-451,False,True,False,False
2020/07/15 15:51:21,6490,-502,1194,557,637,-80,1065,417,648,-231,910,566,344,222,False,False,56,0,False,42,0,False,56,249,False,2,0,1,2,False,-65,6279,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,1,415,344,1.206,-99.0,2994,3496,0.8564,0.0773,12,-41.83,0.0,6,7,0,0.75,1,0,1,0,0,-567,-734,True,False,False,False
2020/07/15 15:52:35,3610,-168,634,291,343,-52,504,232,272,-40,472,205,267,-62,False,False,77,42,False,42,0,False,42,211,False,1,2,0,1,False,-502,6490,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,0,2,0,615,-99.0,2.0,1721,1889,0.9111,0.0465,12,-14.0,1.0,6,7,0,0.2,-1,2,1,0,0,-670,-735,False,False,False,False
2020/07/15 15:53:49,4405,-671,676,268,408,-140,673,308,365,-57,442,182,260,-78,False,False,87,0,False,60,1,False,87,191,False,0,0,1,0,False,-168,3610,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,3,728,661,1.101,1.0,1867,2538,0.7356,0.1523,12,-55.92,0.0,6,7,0,0.5714,1,0,0,0,0,-839,-1341,False,False,False,False
2020/07/15 15:54:05,2490,-698,517,256,261,-5,404,168,236,-68,238,78,160,-82,False,False,44,30,False,69,25,False,44,23,True,3,0,0,1,True,-671,4405,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,1,0,30,-99.0,-99.0,896,1594,0.5621,0.2803,12,-58.17,0.0,6,7,0,0.8,-1,0,2,0,0,-1369,-1537,False,False,False,False
2020/07/15 15:54:33,4172,-646,737,277,460,-183,468,99,369,-270,444,208,236,-28,False,False,92,55,False,10,0,False,10,248,False,0,2,0,1,False,-698,2490,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,0,0,0.0,99.0,1763,2409,0.7318,0.1548,12,-53.83,1.0,6,7,0,0.3333,-1,1,0,0,0,-1344,-2015,False,False,False,False
